day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
-1;150300;BANANAS;4903;26;;;;;4910;26;;;;;4906.5;-415.625
-1;150400;BANANAS;4904;5;4903;22;;;4910;22;;;;;4907.0;-420.4375
-1;150400;PEARLS;9998;5;9996;2;9995;20;10004;2;10005;20;;;10001.0;1152.0
-1;150500;PEARLS;10002;1;9995;21;;;10005;21;;;;;10003.5;1152.0
-1;150500;BANANAS;4903;21;;;;;4910;21;;;;;4906.5;-403.8203
-1;150600;PEARLS;10002;1;9995;25;;;10005;25;;;;;10003.5;1154.0
-1;150600;BANANAS;4903;25;;;;;4910;25;;;;;4906.5;-398.03125
-1;150700;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;1156.0
-1;150700;BANANAS;4903;31;;;;;4910;31;;;;;4906.5;-413.39062
-1;150800;BANANAS;4904;2;4903;22;;;4909;22;;;;;4906.5;-407.8047
-1;150800;PEARLS;9998;5;9995;22;;;10005;22;;;;;10001.5;1156.0
-1;150900;PEARLS;9995;30;;;;;10002;1;10005;30;;;9998.5;1156.0
-1;150900;BANANAS;4902;30;;;;;4907;1;4909;30;;;4904.5;-412.34375
-1;151000;PEARLS;9998;6;9996;1;9995;21;10004;1;10005;21;;;10001.0;1156.0
-1;151000;BANANAS;4903;6;4902;22;;;4909;22;;;;;4906.0;-422.2578
-1;151100;PEARLS;9995;21;;;;;10002;4;10005;21;;;9998.5;1156.0
-1;151100;BANANAS;4902;21;;;;;4907;9;4909;21;;;4904.5;-428.1172
-1;151200;BANANAS;4902;9;4901;22;;;4908;24;;;;;4905.0;-433.66406
-1;151200;PEARLS;9998;7;9996;2;9995;22;10004;2;10005;22;;;10001.0;1156.0
-1;151300;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;1156.0
-1;151300;BANANAS;4901;24;;;;;4908;24;;;;;4904.5;-428.78125
-1;151400;PEARLS;9996;2;9995;30;;;9998;1;10002;2;10004;2;9997.0;1156.0
-1;151400;BANANAS;4902;32;;;;;4907;2;4909;32;;;4904.5;-411.21094
-1;151500;PEARLS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;1158.0
-1;151500;BANANAS;4902;30;;;;;4908;30;;;;;4905.0;-409.625
-1;151600;BANANAS;4902;24;;;;;4908;24;;;;;4905.0;-414.73438
-1;151600;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;1158.0
-1;151700;PEARLS;9995;22;;;;;10005;22;;;;;10000.0;1158.0
-1;151700;BANANAS;4901;21;;;;;4907;22;;;;;4904.0;-415.45312
-1;151800;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;1158.0
-1;151800;BANANAS;4901;26;;;;;4907;26;;;;;4904.0;-417.95312
-1;151900;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;1158.0
-1;151900;BANANAS;4901;24;;;;;4907;1;4908;23;;;4904.0;-413.60938
-1;152000;BANANAS;4901;29;;;;;4908;29;;;;;4904.5;-408.70312
-1;152000;PEARLS;10000;5;9995;29;;;10005;29;;;;;10002.5;1158.0
-1;152100;BANANAS;4906;1;4902;8;4901;23;4907;2;4908;21;;;4906.5;-406.60156
-1;152100;PEARLS;10002;1;9998;8;9996;2;10004;2;10005;21;;;10003.0;1158.0
-1;152200;PEARLS;9998;5;9996;1;9995;21;10004;1;10005;21;;;10001.0;1160.0
-1;152200;BANANAS;4901;5;4900;22;;;4907;22;;;;;4904.0;-410.67188
-1;152300;PEARLS;9995;27;;;;;10005;27;;;;;10000.0;1160.0
-1;152300;BANANAS;4900;27;;;;;4907;27;;;;;4903.5;-431.42188
-1;152400;BANANAS;4900;23;;;;;4907;23;;;;;4903.5;-432.0547
-1;152400;PEARLS;9996;1;9995;22;;;9998;1;10004;1;10005;22;9997.0;1160.0
-1;152500;PEARLS;9995;27;;;;;10005;27;;;;;10000.0;1162.0
-1;152500;BANANAS;4900;27;;;;;4907;27;;;;;4903.5;-429.4453
-1;152600;PEARLS;9998;8;9996;1;9995;26;10004;1;10005;26;;;10001.0;1162.0
-1;152600;BANANAS;4901;9;4900;27;;;4907;27;;;;;4904.0;-430.6875
-1;152700;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;1162.0
-1;152700;BANANAS;4900;1;4899;26;;;4906;27;;;;;4903.0;-435.90625
-1;152800;BANANAS;4899;21;;;;;4906;21;;;;;4902.5;-439.1875
-1;152800;PEARLS;9996;1;9995;20;;;10002;1;10004;1;10005;20;9999.0;1162.0
-1;152900;PEARLS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;1162.0
-1;152900;BANANAS;4899;22;;;;;4906;22;;;;;4902.5;-439.47656
-1;153000;PEARLS;9996;2;9995;22;;;9998;1;10004;2;10005;22;9997.0;1162.0
-1;153000;BANANAS;4899;24;;;;;4901;2;4906;24;;;4900.0;-434.26562
-1;153100;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;1164.0
-1;153100;BANANAS;4899;25;;;;;4906;25;;;;;4902.5;-432.02344
-1;153200;BANANAS;4898;20;;;;;4905;20;;;;;4901.5;-439.23438
-1;153200;PEARLS;10002;2;9995;20;;;10005;20;;;;;10003.5;1164.0
-1;153300;PEARLS;9996;2;9995;21;;;9998;1;10004;2;10005;21;9997.0;1168.0
-1;153300;BANANAS;4899;23;;;;;4906;23;;;;;4902.5;-447.0625
-1;153400;PEARLS;9995;20;;;;;10005;20;;;;;10000.0;1170.0
-1;153400;BANANAS;4898;20;;;;;4905;20;;;;;4901.5;-438.89844
-1;153500;BANANAS;4899;9;4898;20;;;4905;20;;;;;4902.0;-445.8047
-1;153500;PEARLS;9998;10;9995;20;;;10005;20;;;;;10001.5;1170.0
-1;153600;BANANAS;4899;30;;;;;4905;2;4906;29;;;4902.0;-437.89062
-1;153600;PEARLS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;1170.0
-1;153700;BANANAS;4899;26;;;;;4906;26;;;;;4902.5;-454.9922
-1;153700;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;1170.0
-1;153800;PEARLS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;1170.0
-1;153800;BANANAS;4899;23;;;;;4906;23;;;;;4902.5;-458.89844
-1;153900;BANANAS;4899;28;;;;;4906;28;;;;;4902.5;-466.52344
-1;153900;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;1170.0
-1;154000;BANANAS;4905;1;4900;27;;;4906;2;4907;25;;;4905.5;-466.40625
-1;154000;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;1170.0
-1;154100;BANANAS;4899;27;;;;;4906;27;;;;;4902.5;-467.79688
-1;154100;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;1170.0
-1;154200;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;1170.0
-1;154200;BANANAS;4899;23;;;;;4906;23;;;;;4902.5;-479.7578
-1;154300;BANANAS;4899;23;;;;;4901;2;4904;2;4906;23;4900.0;-463.67188
-1;154300;PEARLS;9995;23;;;;;10002;2;10005;23;;;9998.5;1170.0
-1;154400;BANANAS;4900;26;;;;;4907;26;;;;;4903.5;-460.875
-1;154400;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;1170.0
-1;154500;BANANAS;4900;27;;;;;4906;2;4907;25;;;4903.0;-471.60938
-1;154500;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;1170.0
-1;154600;PEARLS;9998;2;9995;21;;;10005;21;;;;;10001.5;1170.0
-1;154600;BANANAS;4902;2;4901;21;;;4907;21;;;;;4904.5;-468.27344
-1;154700;BANANAS;4900;28;;;;;4907;28;;;;;4903.5;-469.28125
-1;154700;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;1170.0
-1;154800;BANANAS;4900;29;;;;;4906;2;4907;27;;;4903.0;-462.26562
-1;154800;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;1170.0
-1;154900;BANANAS;4905;2;4901;23;;;4906;8;4907;2;4908;21;4905.5;-473.25
-1;154900;PEARLS;9996;2;9995;21;;;10002;8;10004;2;10005;21;9999.0;1170.0
-1;155000;PEARLS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;1170.0
-1;155000;BANANAS;4901;22;;;;;4907;2;4908;20;;;4904.0;-458.89844
-1;155100;BANANAS;4901;21;;;;;4902;1;4908;21;;;4901.5;-439.875
-1;155100;PEARLS;10002;5;9996;1;9995;20;10004;1;10005;20;;;10003.0;1170.0
-1;155200;BANANAS;4903;2;4902;27;;;4908;27;;;;;4905.5;-441.20312
-1;155200;PEARLS;9998;3;9996;1;9995;26;10004;1;10005;26;;;10001.0;1180.0
-1;155300;BANANAS;4902;29;;;;;4909;29;;;;;4905.5;-444.2578
-1;155300;PEARLS;9996;2;9995;27;;;9998;3;10004;2;10005;27;9997.0;1180.0
-1;155400;PEARLS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;1186.0
-1;155400;BANANAS;4903;1;4902;29;;;4909;30;;;;;4906.0;-439.5
-1;155500;BANANAS;4902;23;;;;;4909;23;;;;;4905.5;-424.78906
-1;155500;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;1186.0
-1;155600;BANANAS;4901;29;;;;;4902;1;4908;29;;;4901.5;-426.5625
-1;155600;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;1186.0
-1;155700;BANANAS;4906;13;4904;3;4902;5;4908;27;;;;;4907.0;-426.08594
-1;155700;PEARLS;9998;5;9996;1;9995;26;10004;1;10005;26;;;10001.0;1186.0
-1;155800;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;1186.0
-1;155800;BANANAS;4901;28;;;;;4908;28;;;;;4904.5;-425.54688
-1;155900;BANANAS;4901;29;;;;;4906;10;4908;29;;;4903.5;-419.59375
-1;155900;PEARLS;9996;2;9995;27;;;10002;10;10004;2;10005;27;9999.0;1186.0
-1;156000;BANANAS;4901;26;;;;;4908;26;;;;;4904.5;-413.95312
-1;156000;PEARLS;10002;3;9996;1;9995;25;10004;1;10005;25;;;10003.0;1186.0
-1;156100;BANANAS;4901;28;;;;;4907;28;;;;;4904.0;-422.29688
-1;156100;PEARLS;10002;1;9995;28;;;10005;28;;;;;10003.5;1192.0
-1;156200;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;1192.0
-1;156200;BANANAS;4901;23;;;;;4907;23;;;;;4904.0;-429.34375
-1;156300;BANANAS;4900;26;;;;;4907;26;;;;;4903.5;-429.5625
-1;156300;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;1192.0
-1;156400;BANANAS;4901;2;4900;26;;;4906;1;4907;25;;;4903.5;-430.64844
-1;156400;PEARLS;9998;2;9996;1;9995;25;10004;1;10005;25;;;10001.0;1192.0
-1;156500;BANANAS;4900;26;;;;;4905;2;4906;1;4907;25;4902.5;-436.1953
-1;156500;PEARLS;9996;1;9995;25;;;10002;2;10004;1;10005;25;9999.0;1192.0
-1;156600;BANANAS;4900;6;4899;27;;;4906;28;;;;;4903.0;-449.5625
-1;156600;PEARLS;9998;5;9996;1;9995;27;10004;1;10005;27;;;10001.0;1192.0
-1;156700;PEARLS;9998;6;9996;2;9995;29;10004;2;10005;29;;;10001.0;1192.0
-1;156700;BANANAS;4900;8;4899;29;;;4906;31;;;;;4903.0;-433.42188
-1;156800;PEARLS;9998;1;9995;25;;;10005;25;;;;;10001.5;1192.0
-1;156800;BANANAS;4900;1;4899;25;;;4906;25;;;;;4903.0;-441.91406
-1;156900;BANANAS;4899;26;;;;;4906;26;;;;;4902.5;-440.46875
-1;156900;PEARLS;9995;26;;;;;9998;1;10005;26;;;9996.5;1192.0
-1;157000;PEARLS;10000;3;9998;4;9995;22;10005;22;;;;;10002.5;1194.0
-1;157000;BANANAS;4900;4;4899;22;;;4906;22;;;;;4903.0;-432.84375
-1;157100;PEARLS;9996;1;9995;26;;;10002;1;10004;1;10005;26;9999.0;1194.0
-1;157100;BANANAS;4899;27;;;;;4904;2;4905;1;4906;26;4901.5;-430.35938
-1;157200;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;1194.0
-1;157200;BANANAS;4898;29;;;;;4905;29;;;;;4901.5;-432.65625
-1;157300;BANANAS;4899;9;4898;32;;;4904;32;;;;;4901.5;-429.90625
-1;157300;PEARLS;9998;9;9996;2;9995;30;10004;2;10005;30;;;10001.0;1194.0
-1;157400;PEARLS;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;1194.0
-1;157400;BANANAS;4898;1;4897;20;;;4899;3;4904;22;;;4898.5;-429.9375
-1;157500;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;1194.0
-1;157500;BANANAS;4898;25;;;;;4899;5;4905;25;;;4898.5;-328.8125
-1;157600;PEARLS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;1194.0
-1;157600;BANANAS;4898;23;;;;;4904;2;4905;21;;;4901.0;-156.63281
-1;157700;BANANAS;4898;25;;;;;4905;25;;;;;4901.5;-157.28906
-1;157700;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;1194.0
-1;157800;PEARLS;9996;1;9995;25;;;10002;3;10004;1;10005;25;9999.0;1194.0
-1;157800;BANANAS;4898;26;;;;;4903;4;4904;1;4905;25;4900.5;-156.96875
-1;157900;PEARLS;9998;5;9996;2;9995;24;10004;2;10005;24;;;10001.0;1194.0
-1;157900;BANANAS;4899;5;4898;26;;;4904;2;4905;24;;;4901.5;-157.17188
-1;158000;PEARLS;9995;29;;;;;9998;1;10005;29;;;9996.5;1194.0
-1;158000;BANANAS;4897;29;;;;;4904;29;;;;;4900.5;-159.625
-1;158100;PEARLS;9996;2;9995;29;;;10002;1;10004;2;10005;29;9999.0;1196.0
-1;158100;BANANAS;4897;31;;;;;4902;1;4903;2;4904;29;4899.5;-161.85938
-1;158200;BANANAS;4896;27;;;;;4897;11;4901;7;4903;27;4896.5;-161.53516
-1;158200;PEARLS;9996;2;9995;25;;;10002;7;10004;2;10005;25;9999.0;1196.0
-1;158300;PEARLS;9998;5;9996;2;9995;21;10004;2;10005;21;;;10001.0;1196.0
-1;158300;BANANAS;4897;6;4896;23;;;4899;4;4903;23;;;4898.0;230.24902
-1;158400;PEARLS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;1196.0
-1;158400;BANANAS;4896;29;;;;;4902;1;4903;28;;;4899.0;366.05273
-1;158500;PEARLS;10002;1;9995;29;;;10005;29;;;;;10003.5;1196.0
-1;158500;BANANAS;4901;1;4896;29;;;4903;29;;;;;4902.0;366.37695
-1;158600;BANANAS;4897;1;4896;22;;;4903;23;;;;;4900.0;335.25586
-1;158600;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;1198.0
-1;158700;PEARLS;9995;29;;;;;9998;1;10005;29;;;9996.5;1198.0
-1;158700;BANANAS;4901;1;4896;29;;;4903;29;;;;;4902.0;334.70898
-1;158800;PEARLS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;1200.0
-1;158800;BANANAS;4896;1;4895;25;;;4902;26;;;;;4899.0;301.9956
-1;158900;PEARLS;9995;20;;;;;10005;20;;;;;10000.0;1200.0
-1;158900;BANANAS;4896;20;;;;;4903;20;;;;;4899.5;301.24805
-1;159000;BANANAS;4901;1;4896;1;4895;21;4902;22;;;;;4901.5;301.51318
-1;159000;PEARLS;9996;1;9995;21;;;9998;4;10004;1;10005;21;9997.0;1200.0
-1;159100;PEARLS;9996;1;9995;24;;;10002;3;10004;1;10005;24;9999.0;1208.0
-1;159100;BANANAS;4895;25;;;;;4900;3;4901;1;4902;24;4897.5;270.0
-1;159200;PEARLS;9995;20;;;;;10002;3;10005;20;;;9998.5;1208.0
-1;159200;BANANAS;4895;19;;;;;4900;3;4902;20;;;4897.5;270.0
-1;159300;PEARLS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;1208.0
-1;159300;BANANAS;4895;29;;;;;4901;30;;;;;4898.0;270.0
-1;159400;BANANAS;4894;20;;;;;4895;5;4901;21;;;4894.5;270.0
-1;159400;PEARLS;9996;1;9995;20;;;9998;1;10004;1;10005;20;9997.0;1208.0
-1;159500;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;1210.0
-1;159500;BANANAS;4899;1;4894;25;;;4901;25;;;;;4900.0;460.26172
-1;159600;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;1210.0
-1;159600;BANANAS;4894;32;;;;;4900;2;4901;30;;;4897.0;459.76562
-1;159700;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;1210.0
-1;159700;BANANAS;4895;31;;;;;4901;31;;;;;4898.0;460.17773
-1;159800;BANANAS;4895;2;4894;27;;;4901;29;;;;;4898.0;462.45312
-1;159800;PEARLS;10002;6;9996;2;9995;27;10004;2;10005;27;;;10003.0;1210.0
-1;159900;PEARLS;9995;20;;;;;10005;20;;;;;10000.0;1222.0
-1;159900;BANANAS;4894;20;;;;;4901;20;;;;;4897.5;462.33398
-1;160000;PEARLS;10000;6;9995;23;;;10005;23;;;;;10002.5;1222.0
-1;160000;BANANAS;4895;23;;;;;4902;23;;;;;4898.5;462.61914
-1;160100;PEARLS;10000;3;9996;2;9995;30;10004;2;10005;30;;;10002.0;1222.0
-1;160100;BANANAS;4895;32;;;;;4902;32;;;;;4898.5;459.16406
-1;160200;BANANAS;4896;2;4895;30;;;4902;32;;;;;4899.0;460.0957
-1;160200;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;1222.0
-1;160300;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;1222.0
-1;160300;BANANAS;4896;23;;;;;4902;1;4903;22;;;4899.0;459.6875
-1;160400;PEARLS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;1222.0
-1;160400;BANANAS;4896;28;;;;;4903;28;;;;;4899.5;457.5547
-1;160500;PEARLS;9996;2;9995;26;;;10002;4;10004;2;10005;26;9999.0;1222.0
-1;160500;BANANAS;4897;2;4896;26;;;4901;4;4903;28;;;4899.0;454.50977
-1;160600;BANANAS;4897;23;;;;;4903;1;4904;22;;;4900.0;455.77734
-1;160600;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;1222.0
-1;160700;PEARLS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;1222.0
-1;160700;BANANAS;4897;30;;;;;4903;2;4904;28;;;4900.0;452.80273
-1;160800;PEARLS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;1222.0
-1;160800;BANANAS;4897;1;4896;28;;;4903;29;;;;;4900.0;457.20312
-1;160900;BANANAS;4897;25;;;;;4902;6;4904;25;;;4899.5;452.92578
-1;160900;PEARLS;9996;2;9995;23;;;10002;6;10004;2;10005;23;9999.0;1222.0
-1;161000;BANANAS;4897;26;;;;;4898;1;4904;26;;;4897.5;451.87305
-1;161000;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;1222.0
-1;161100;BANANAS;4898;23;;;;;4903;3;4904;1;4905;22;4900.5;481.51953
-1;161100;PEARLS;9996;1;9995;22;;;10002;3;10004;1;10005;22;9999.0;1222.0
-1;161200;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;1222.0
-1;161200;BANANAS;4898;24;;;;;4905;24;;;;;4901.5;480.33398
-1;161300;PEARLS;9996;1;9995;26;;;10002;1;10004;1;10005;26;9999.0;1222.0
-1;161300;BANANAS;4899;1;4898;26;;;4903;1;4905;27;;;4901.0;483.78125
-1;161400;BANANAS;4904;1;4899;1;4898;28;4905;29;;;;;4904.5;481.5703
-1;161400;PEARLS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;1222.0
-1;161500;PEARLS;9995;23;;;;;10002;5;10005;23;;;9998.5;1222.0
-1;161500;BANANAS;4903;4;4898;23;;;4905;23;;;;;4904.0;451.34375
-1;161600;PEARLS;10002;1;9995;30;;;10005;30;;;;;10003.5;1222.0
-1;161600;BANANAS;4898;30;;;;;4905;30;;;;;4901.5;343.22217
-1;161700;PEARLS;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;1224.0
-1;161700;BANANAS;4898;30;;;;;4905;30;;;;;4901.5;343.48633
-1;161800;BANANAS;4900;2;4899;28;;;4906;28;;;;;4903.0;343.5381
-1;161800;PEARLS;9998;2;9995;28;;;10005;28;;;;;10001.5;1224.0
-1;161900;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;1224.0
-1;161900;BANANAS;4900;28;;;;;4906;28;;;;;4903.0;342.81104
-1;162000;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;1224.0
-1;162000;BANANAS;4900;31;;;;;4906;1;4907;30;;;4903.0;342.9756
-1;162100;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;1224.0
-1;162100;BANANAS;4900;2;4899;30;;;4906;32;;;;;4903.0;342.5332
-1;162200;BANANAS;4900;3;4899;27;;;4906;27;;;;;4903.0;342.4746
-1;162200;PEARLS;9998;3;9995;27;;;10005;27;;;;;10001.5;1224.0
-1;162300;BANANAS;4899;28;;;;;4904;10;4906;28;;;4901.5;343.13818
-1;162300;PEARLS;9996;2;9995;26;;;10002;10;10004;2;10005;26;9999.0;1224.0
-1;162400;PEARLS;9998;8;9996;2;9995;27;10004;2;10005;27;;;10001.0;1224.0
-1;162400;BANANAS;4900;3;4899;29;;;4906;29;;;;;4903.0;342.67578
-1;162500;BANANAS;4899;29;;;;;4906;29;;;;;4902.5;343.11572
-1;162500;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;1224.0
-1;162600;BANANAS;4900;2;4899;25;;;4906;27;;;;;4903.0;343.2754
-1;162600;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;1224.0
-1;162700;BANANAS;4899;28;;;;;4906;28;;;;;4902.5;342.6416
-1;162700;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;1224.0
-1;162800;PEARLS;9995;20;;;;;10005;20;;;;;10000.0;1224.0
-1;162800;BANANAS;4900;20;;;;;4907;20;;;;;4903.5;343.39893
-1;162900;BANANAS;4899;32;;;;;4906;32;;;;;4902.5;342.96533
-1;162900;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;1224.0
-1;163000;BANANAS;4900;8;4899;27;;;4906;27;;;;;4903.0;342.90137
-1;163000;PEARLS;9998;8;9996;1;9995;26;10000;6;10004;1;10005;26;9999.0;1224.0
-1;163100;BANANAS;4899;22;;;;;4903;2;4905;23;;;4901.0;342.7124
-1;163100;PEARLS;9996;2;9995;21;;;10002;2;10004;2;10005;21;9999.0;1224.0
-1;163200;PEARLS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;1224.0
-1;163200;BANANAS;4899;30;;;;;4905;2;4906;28;;;4902.0;343.0547
-1;163300;BANANAS;4899;26;;;;;4905;26;;;;;4902.0;342.76953
-1;163300;PEARLS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;1224.0
-1;163400;BANANAS;4898;29;;;;;4904;1;4905;28;;;4901.0;342.30713
-1;163400;PEARLS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;1224.0
-1;163500;BANANAS;4898;27;;;;;4905;27;;;;;4901.5;342.76318
-1;163500;PEARLS;9995;27;;;;;10005;27;;;;;10000.0;1224.0
-1;163600;PEARLS;10002;2;9995;30;;;10005;30;;;;;10003.5;1224.0
-1;163600;BANANAS;4898;30;;;;;4905;30;;;;;4901.5;342.57617
-1;163700;BANANAS;4898;20;;;;;4903;4;4905;20;;;4900.5;342.68164
-1;163700;PEARLS;9995;20;;;;;10002;4;10005;20;;;9998.5;1224.0
-1;163800;BANANAS;4897;25;;;;;4902;6;4904;25;;;4899.5;342.8296
-1;163800;PEARLS;9996;2;9995;23;;;10002;6;10004;2;10005;23;9999.0;1224.0
-1;163900;BANANAS;4898;12;4897;20;;;4904;22;;;;;4901.0;343.2041
-1;163900;PEARLS;10000;5;9998;10;9996;2;10004;2;10005;20;;;10002.0;1224.0
-1;164000;PEARLS;9995;22;;;;;10005;22;;;;;10000.0;1224.0
-1;164000;BANANAS;4902;1;4897;22;;;4904;22;;;;;4903.0;343.0918
-1;164100;BANANAS;4902;1;4898;9;4897;29;4904;29;;;;;4903.0;315.0
-1;164100;PEARLS;10002;1;9998;9;9995;29;10005;29;;;;;10003.5;1224.0
-1;164200;BANANAS;4897;23;;;;;4904;23;;;;;4900.5;287.12158
-1;164200;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;1224.0
-1;164300;BANANAS;4897;27;;;;;4904;27;;;;;4900.5;287.22217
-1;164300;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;1224.0
-1;164400;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;1224.0
-1;164400;BANANAS;4902;1;4897;27;;;4903;27;;;;;4902.5;287.01562
-1;164500;BANANAS;4898;6;4897;25;;;4904;25;;;;;4901.0;259.19824
-1;164500;PEARLS;9998;6;9996;1;9995;24;10004;1;10005;24;;;10001.0;1224.0
-1;164600;BANANAS;4898;32;;;;;4904;2;4905;30;;;4901.0;260.0254
-1;164600;PEARLS;9996;2;9995;30;;;9998;1;10004;2;10005;30;9997.0;1224.0
-1;164700;BANANAS;4898;27;;;;;4904;27;;;;;4901.0;260.68555
-1;164700;PEARLS;9995;27;;;;;10005;27;;;;;10000.0;1226.0
-1;164800;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;1226.0
-1;164800;BANANAS;4897;24;;;;;4904;24;;;;;4900.5;260.6621
-1;164900;BANANAS;4897;24;;;;;4904;24;;;;;4900.5;260.583
-1;164900;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;1226.0
-1;165000;BANANAS;4897;1;4896;25;;;4903;26;;;;;4900.0;261.01074
-1;165000;PEARLS;9996;1;9995;25;;;9998;1;10004;1;10005;25;9997.0;1226.0
-1;165100;BANANAS;4897;1;4896;27;;;4903;28;;;;;4900.0;261.28223
-1;165100;PEARLS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;1228.0
-1;165200;PEARLS;10002;1;9996;1;9995;29;10004;1;10005;29;;;10003.0;1228.0
-1;165200;BANANAS;4896;30;;;;;4902;1;4903;29;;;4899.0;261.19336
-1;165300;PEARLS;9996;1;9995;26;;;10002;1;10004;1;10005;26;9999.0;1230.0
-1;165300;BANANAS;4896;27;;;;;4902;1;4903;26;;;4899.0;261.01367
-1;165400;BANANAS;4897;2;4896;28;;;4903;30;;;;;4900.0;261.47754
-1;165400;PEARLS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;1230.0
-1;165500;BANANAS;4899;3;4896;21;;;4902;1;4903;20;;;4900.5;262.0127
-1;165500;PEARLS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;1230.0
-1;165600;BANANAS;4895;28;;;;;4902;28;;;;;4898.5;261.12988
-1;165600;PEARLS;9995;28;;;;;10000;3;10005;28;;;9997.5;1230.0
-1;165700;PEARLS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;1230.0
-1;165700;BANANAS;4901;1;4895;29;;;4902;29;;;;;4901.5;261.97656
-1;165800;PEARLS;9998;2;9996;1;9995;23;10004;1;10005;23;;;10001.0;1230.0
-1;165800;BANANAS;4896;2;4895;23;;;4902;24;;;;;4899.0;234.58398
-1;165900;BANANAS;4896;1;4895;27;;;4902;28;;;;;4899.0;234.24805
-1;165900;PEARLS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;1230.0
-1;166000;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;1230.0
